=== HANDZ INPUT RECORDING ===
Date: 2026-08-05T21:43:22.059Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Nico "Shadow" Weber (Swarmer)
Player Level: 37 | Enemy Level: 41
AI Difficulty: champion
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 65"

=== ROUND 1 === (91.3s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 15 thrown, 3 landed (20%) 13 body
  cross: 40 thrown, 12 landed (30%) 1 charged 40 body
  leftHook: 22 thrown, 7 landed (32%) 16 body
  rightHook: 26 thrown, 5 landed (19%) 18 body
  leftUppercut: 7 thrown, 2 landed (29%) 6 charged 7 body
  rightUppercut: 3 thrown, 3 landed (100%) 2 charged 3 body
ENEMY:
  jab: 23 thrown, 1 landed (4%) 3 body
  cross: 34 thrown, 1 landed (3%) 8 body
  leftHook: 29 thrown, 4 landed (14%) 17 body
  rightHook: 40 thrown, 4 landed (10%) 29 body
  leftUppercut: 8 thrown, 1 landed (13%) 6 body
  rightUppercut: 4 thrown, 1 landed (25%) 4 body

--- MOVEMENT ---
Player distance traveled: 9945px | Avg dist from enemy: 103px
Time in range: 26.6s | Out of range: 48.8s

--- DEFENSE ---
Player: 47 ducks, 77 full guards, 22 blocks hit, 27 dodges
Enemy: 84 ducks, 99 full guards, 25 blocks hit, 9 dodges

--- KNOCKDOWNS ---
Player scored: 4 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(370,276) |   91 | 1426/2617
     960 | enemy  | punch      | punch=leftHook feint=false charged=false | (282,260)/(368,275) |   87 | 1426/2616
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (282,260)/(368,275) |   87 | 1426/2616
     974 | enemy  | defense    | state=duck prev=fullGuard                | (282,260)/(368,275) |   87 | 1426/2616
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (284,260)/(366,275) |   83 | 1426/2616
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (287,260)/(364,275) |   79 | 1426/2617
    1000 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (287,260)/(364,275) |   79 | 1426/2617
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (284,260)/(362,274) |   79 | 1426/2617
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (282,260)/(360,274) |   80 | 1426/2617
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(358,274) |   80 | 1426/2617
    1054 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (278,260)/(357,273) |   80 | 1426/2617
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (278,260)/(355,273) |   78 | 1426/2617
    1081 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (278,260)/(353,273) |   76 | 1426/2617
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (281,260)/(351,272) |   71 | 1426/2617
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (284,260)/(349,272) |   66 | 1426/2617
    1107 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (284,260)/(349,272) |   66 | 1426/2617
    1121 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (288,260)/(347,272) |   60 | 1426/2617
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (291,260)/(345,271) |   55 | 1426/2617
    1134 | enemy  | punch      | punch=leftUppercut feint=false charged=f | (293,260)/(343,271) |   51 | 1426/2615
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (293,260)/(343,271) |   51 | 1426/2615
    1161 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (295,260)/(341,271) |   47 | 1426/2615
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (297,260)/(339,270) |   43 | 1426/2615
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (300,260)/(337,270) |   39 | 1426/2616
    1201 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (302,260)/(335,269) |   35 | 1426/2616
    1201 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (302,260)/(335,269) |   35 | 1426/2616
    1214 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (302,260)/(333,269) |   33 | 1426/2616
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (300,260)/(331,269) |   33 | 1426/2616
