=== HANDZ INPUT RECORDING (SINGLE ROUND) ===
Date: 2026-03-15T19:32:01.906Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
Player One (BoxerPuncher) vs Wolfgang "Superman" Aruzenai Jr. (BoxerPuncher)
Player Level: 105 | Enemy Level: 100
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 69"

=== ROUND 1 === (60.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 10 thrown, 6 landed (60%) 2 charged 8 body
  cross: 33 thrown, 25 landed (76%) 6 charged 32 body
  leftUppercut: 10 thrown, 8 landed (80%) 5 body
  rightUppercut: 5 thrown, 2 landed (40%)
ENEMY:
  jab: 11 thrown, 3 landed (27%) 1 charged 2 body
  cross: 9 thrown, 2 landed (22%) 2 body
  leftHook: 9 thrown, 3 landed (33%) 1 charged 4 body
  rightHook: 10 thrown, 4 landed (40%) 3 body
  leftUppercut: 8 thrown, 6 landed (75%) 1 charged 5 body
  rightUppercut: 3 thrown, 2 landed (67%) 3 body

--- MOVEMENT ---
Player distance traveled: 5744px | Avg dist from enemy: 99px
Time in range: 21.1s | Out of range: 24.7s

--- DEFENSE ---
Player: 22 ducks, 21 full guards, 6 blocks hit, 11 dodges
Enemy: 25 ducks, 28 full guards, 8 blocks hit, 2 dodges

--- KNOCKDOWNS ---
Player scored: 3 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
    1041 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(443,276) |  211 | 2827/3000
    1053 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (233,260)/(442,275) |  210 | 2827/3000
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (235,260)/(441,275) |  206 | 2827/3000
    1081 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (238,260)/(440,274) |  203 | 2827/3000
    1093 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (240,260)/(438,274) |  199 | 2827/3000
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (242,260)/(437,273) |  196 | 2827/3000
    1107 | player | move       | pDef=none pStance=neutral pRhythm=2 pPun | (242,260)/(437,273) |  196 | 2827/3000
    1121 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (245,260)/(436,273) |  192 | 2827/3000
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (247,260)/(435,273) |  188 | 2827/3000
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (250,260)/(433,273) |  184 | 2827/3000
    1161 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (252,260)/(432,273) |  180 | 2827/3000
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (255,260)/(430,273) |  176 | 2827/3000
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (257,260)/(429,272) |  172 | 2827/3000
    1187 | player | defense    | state=duck prev=none                     | (257,260)/(429,272) |  172 | 2827/3000
    1200 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (259,260)/(428,272) |  169 | 2827/3000
    1213 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (261,260)/(426,272) |  166 | 2827/3000
    1213 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (261,260)/(426,272) |  166 | 2827/3000
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (263,260)/(425,272) |  162 | 2827/3000
    1241 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (265,260)/(423,272) |  159 | 2827/3000
    1254 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (267,260)/(422,272) |  155 | 2827/3000
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (269,260)/(420,272) |  152 | 2827/3000
