=== HANDZ INPUT RECORDING ===
Date: 2026-03-06T23:50:29.887Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA HAMEHA (BoxerPuncher) vs Enemy (Swarmer)
Player Level: 3 | Enemy Level: 3
AI Difficulty: journeyman
Round Duration: 60s | Timer Speed: normal | Total Rounds: 1
Player Arm: 65" | Enemy Arm: 60"

=== ROUND 1 === (28.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 13 thrown, 1 landed (8%) 2 charged 9 body
  cross: 17 thrown, 6 landed (35%) 1 charged 11 body
  leftHook: 1 thrown, 0 landed (0%) 1 body
  leftUppercut: 4 thrown, 4 landed (100%) 2 body
  rightUppercut: 2 thrown, 1 landed (50%) 1 body
ENEMY:
  jab: 5 thrown, 1 landed (20%) 1 body
  cross: 3 thrown, 0 landed (0%)
  leftHook: 1 thrown, 0 landed (0%) 1 body
  rightHook: 1 thrown, 0 landed (0%) 1 body
  leftUppercut: 1 thrown, 0 landed (0%) 1 body
  rightUppercut: 1 thrown, 0 landed (0%)

--- MOVEMENT ---
Player distance traveled: 3354px | Avg dist from enemy: 78px
Time in range: 19.1s | Out of range: 9.7s

--- DEFENSE ---
Player: 4 ducks, 5 full guards, 0 blocks hit, 6 dodges
Enemy: 12 ducks, 17 full guards, 20 blocks hit, 3 dodges

--- KNOCKDOWNS ---
Player scored: 0 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     720 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (380,260)/(432,272) |   54 | 295/293
     733 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (382,260)/(431,271) |   51 | 295/293
     746 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (384,260)/(430,271) |   48 | 295/293
     760 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (386,260)/(430,271) |   45 | 295/293
     774 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (388,260)/(429,271) |   42 | 295/293
     787 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (391,260)/(428,271) |   39 | 295/293
     800 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (393,260)/(428,271) |   36 | 295/293
     814 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (395,260)/(427,270) |   34 | 295/293
     814 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (395,260)/(427,270) |   34 | 295/293
     827 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (397,260)/(426,270) |   31 | 295/293
     840 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (397,259)/(427,271) |   32 | 295/293
     854 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (398,259)/(428,271) |   32 | 295/293
     867 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (399,258)/(428,272) |   32 | 295/293
     880 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (400,258)/(429,272) |   32 | 295/293
     894 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (401,257)/(429,273) |   32 | 295/293
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (402,256)/(430,273) |   32 | 295/293
     907 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (402,256)/(430,273) |   32 | 295/293
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (403,256)/(430,274) |   32 | 295/293
     933 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (405,255)/(430,274) |   32 | 295/293
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (406,254)/(430,274) |   32 | 295/293
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (407,253)/(431,275) |   32 | 295/293
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (408,252)/(431,275) |   32 | 295/293
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (410,251)/(431,275) |   32 | 295/293
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (411,250)/(431,276) |   32 | 295/293
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (413,250)/(431,276) |   32 | 295/293
    1014 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (413,250)/(431,276) |   32 | 295/293
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (414,249)/(431,276) |   32 | 295/293
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (417,249)/(430,276) |   30 | 295/293
    1040 | enemy  | punch      | punch=jab feint=false charged=false body | (419,249)/(429,275) |   29 | 295/291
    1053 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (418,247)/(430,277) |   32 | 295/291
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (420,247)/(429,276) |   30 | 295/291
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (422,246)/(429,277) |   32 | 295/291
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (424,246)/(428,276) |   31 | 295/291
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (427,246)/(428,276) |   30 | 295/292
    1107 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (427,246)/(428,276) |   30 | 295/292
    1107 | player | punch      | punch=cross feint=undefined charged=fals | (429,246)/(427,275) |   30 | 294/292
    1107 | player | dodge      | punch=jab method=duck                    | (429,245)/(427,276) |   32 | 294/292
    1120 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (429,245)/(427,276) |   32 | 294/292
    1134 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (431,245)/(426,276) |   32 | 294/292
    1147 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (433,245)/(426,275) |   32 | 294/292
    1147 | enemy  | defense    | state=fullGuard prev=none                | (433,245)/(426,275) |   32 | 294/292
    1160 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (435,245)/(425,275) |   32 | 294/292
    1174 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (437,245)/(425,276) |   34 | 294/292
    1174 | enemy  | block      | punch=cross damage=18 blocked=true punch | (440,245)/(424,277) |   36 | 294/274
    1187 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (440,245)/(424,277) |   36 | 295/274
    1200 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (442,245)/(424,279) |   38 | 295/274
    1200 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (442,245)/(424,279) |   38 | 295/274
    1213 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (444,245)/(424,280) |   41 | 295/274
    1226 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (446,245)/(424,281) |   43 | 295/274
    1240 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (448,245)/(423,282) |   45 | 295/274
    1253 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (450,245)/(423,284) |   48 | 295/274
    1267 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (452,245)/(423,285) |   50 | 295/274
    1280 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (454,246)/(423,286) |   51 | 295/274
    1294 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,248)/(422,287) |   52 | 295/274
    1307 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,250)/(422,289) |   51 | 295/274
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (456,250)/(422,289) |   51 | 295/274
    1320 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,252)/(422,290) |   51 | 295/274
    1333 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,254)/(422,291) |   50 | 295/274
    1347 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,256)/(421,292) |   50 | 295/274
    1360 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,259)/(421,293) |   49 | 295/274
    1374 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,261)/(421,295) |   49 | 295/274
    1387 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,263)/(421,296) |   48 | 295/274
    1401 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,265)/(420,297) |   48 | 295/274
    1401 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (456,265)/(420,297) |   48 | 295/274
    1413 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,267)/(420,298) |   48 | 295/274
    1427 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,269)/(419,299) |   47 | 295/274
    1441 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,272)/(418,300) |   47 | 295/274
    1454 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (456,274)/(417,301) |   47 | 295/274
    1467 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (454,275)/(416,302) |   46 | 295/274
    1480 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (453,277)/(416,303) |   45 | 295/274
    1493 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (451,278)/(415,304) |   45 | 295/274
    1507 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (450,280)/(414,305) |   44 | 295/274
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (450,280)/(414,305) |   44 | 295/274
    1520 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (448,281)/(413,306) |   43 | 295/274
    1534 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (446,283)/(412,307) |   42 | 295/274
    1547 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (445,284)/(412,308) |   41 | 295/274
    1561 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (443,286)/(411,309) |   40 | 295/274
    1574 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (442,288)/(410,310) |   39 | 295/274
    1587 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (440,289)/(409,311) |   38 | 295/274
    1601 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (439,291)/(409,312) |   37 | 295/274
    1601 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (439,291)/(409,312) |   37 | 295/274
    1614 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (437,292)/(408,313) |   36 | 295/274
    1627 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (436,294)/(407,314) |   35 | 295/274
    1641 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (434,295)/(406,315) |   34 | 295/274
    1654 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (433,297)/(405,316) |   34 | 295/274
    1654 | player | punch      | punch=jab feint=undefined charged=false  | (431,298)/(405,316) |   31 | 294/274
    1667 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (431,298)/(404,316) |   33 | 294/274
    1680 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (430,300)/(403,317) |   32 | 294/274
    1694 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (428,301)/(400,318) |   32 | 294/274
